workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
bert-base-cased_batch2-train,whisper-large-v2_batch16-inf,"(3.506644513912402, 23.724109338200996)","(6.643906927193046, 22.041279250168518)","(9.483481409980905, 21.301071516279553)","(11.695428150813774, 18.397990510745185)","(14.075018278001707, 17.174180370578796)","(16.327163497622184, 14.710397966251776)","(17.99810546258289, 11.731274096093943)","(20.047670477822056, 8.121795389895462)","(22.028034240019092, 4.552279951957978)","(14.117027475782837, 22.297147372237887)"
bert-base-cased_batch2-train,whisper-large-v2_batch8-inf,"(3.5605394951467, 10.276159310399873)","(6.715366101558819, 9.5128585216279)","(9.575668870393569, 9.334360415061852)","(11.84303503875275, 8.353897032136144)","(14.087688813926668, 7.5724297390636295)","(16.307819146285667, 6.712984084362006)","(18.109066136645218, 5.497980959904773)","(20.10680506195822, 4.1038554327276495)","(22.030901150388715, 2.1651767062722334)","(15.14391887094102, 9.754804004204983)"
bert-base-cased_batch2-train,whisper-large-v2_batch2-inf,"(3.6054974669852538, 1.6636892551517835)","(6.824210845740672, 1.5256185420418997)","(9.715168911459484, 1.52397523762177)","(11.976564892395732, 1.473556808476242)","(14.254135127381009, 1.375223807660931)","(16.513114392770554, 1.1937323258077974)","(18.149776323179115, 1.0471960056080905)","(20.116194454976416, 0.8434665328038874)","(21.98477056021903, 0.5058387543205014)","(17.127799736495387, 1.5928738227425268)"
bert-base-cased_batch2-train,bert-base-cased_batch16-inf,"(3.238219399878041, 92.51851558477564)","(6.225542511561722, 84.32147562582345)","(8.761333702027333, 69.96630475477349)","(10.971389990716517, 58.24855376022342)","(13.323962344463032, 48.15204172077588)","(15.754875003950572, 38.46818881688912)","(17.774315335290943, 29.11610921033771)","(19.929799041851787, 19.111120201255805)","(22.08037414186739, 9.56395176263713)","(4.5703125, 88.73020093440194)"
bert-base-cased_batch2-train,resnet-50_batch8-inf,"(3.7049234315824138, 86.56981915209012)","(None, None)","(10.162324375937798, 83.35712246645733)","(12.6147913330501, 80.16197110600186)","(14.923920449015345, 80.06855184233076)","(17.174325627702935, 78.3156765455277)","(18.84459101348566, 74.0928698299924)","(20.684168655529035, 67.27335560419307)","(22.17021800714374, 51.630014366228316)","(21.762043524087048, 78.94025412273588)"
bert-base-cased_batch2-train,resnet-50_batch2-inf,"(None, None)","(7.029478458049886, 63.98597567656404)","(10.196940917724682, 65.83248788186225)","(12.67223172080861, 63.79724710509067)","(14.991616530229807, 65.17857142857142)","(17.254749903063203, 65.73615488518685)","(18.88898428779943, 60.449228858296244)","(20.705719955137607, 59.42810623791595)","(22.239978692235983, 44.63125716469239)","(21.97265625, 56.611089569600615)"
bert-base-cased_batch2-train,resnet-50_batch16-inf,"(3.6976408281174775, 88.04960328678314)","(6.982027743401245, 87.8211996466099)","(None, None)","(12.612141799494816, 85.15136603058305)","(14.88808615509267, 82.88831721813182)","(17.128147585888254, 80.96352135863444)","(18.732715021314956, 75.45707087021125)","(20.658653100911746, 69.72093717355618)","(22.260503825674526, 55.05668292912866)","(21.457588278184787, 85.78458374646542)"
bert-base-cased_batch2-train,bert-base-cased_batch8-inf,"(3.264369844280736, 88.68640850417616)","(6.270649315622682, 78.02010620887746)","(8.943733725800973, 67.90302889366897)","(11.185954332125576, 58.90362600231983)","(13.48254011055683, 47.06071960997623)","(15.877334784487587, 39.113254303127725)","(17.754346978096667, 28.83559022848749)","(19.94308657856781, 18.99356853051899)","(22.106468770102136, 9.521635634395277)","(7.317915084570245, 80.3080308030803)"
bert-base-cased_batch2-train,mobilenet_v2_1.0_224_batch2-inf,"(3.7383177570093458, 66.43157774997155)","(7.043053504487106, 66.45425580336823)","(10.276679841897234, 61.969439728353144)","(12.774605632439757, 62.80245187654587)","(15.080990504561534, 62.220328148305995)","(17.333333333333332, 63.78331148973351)","(19.020531508310373, 61.209516822136045)","(20.822304570319393, 61.90375238499046)","(22.36575725441049, 64.81687014428412)","(22.507440476190474, 63.665104109887714)"
bert-base-cased_batch2-train,vit-base-patch16-224_batch8-inf,"(None, None)","(6.940141281447515, 75.5864746804724)","(9.890800983362873, 71.75549070803257)","(12.200319659030368, 66.39947699042096)","(14.612973233662888, 61.059124888912116)","(16.757382248317835, 54.238547447119736)","(18.526521485879634, 46.894447344120124)","(20.400430439988483, 37.7370682691997)","(22.235409103602347, 21.50894057418559)","(18.635553394911682, 70.19441689954625)"
bert-base-cased_batch2-train,mobilenet_v2_1.0_224_batch8-inf,"(None, None)","(None, None)","(10.231459950631418, 88.10107486328494)","(12.721259041180533, 89.27957194725779)","(15.034394723778455, 88.72683075053176)","(17.255230710119108, 87.37936709807735)","(18.96131056117114, 88.02140246429782)","(20.50607952678278, 82.31438739913315)","(22.3736895192102, 76.80168332456601)","(22.49750818738431, 89.52935765751955)"
bert-base-cased_batch2-train,vit-base-patch16-224_batch2-inf,"(3.7054191755442334, 66.6286366229321)","(7.000205888408482, 62.07482993197279)","(10.101972743733917, 61.02403343782654)","(12.554927809165097, 58.476018824471815)","(14.833320321648841, 54.29527705466716)","(16.999516273927163, 47.95139173988012)","(18.71627052474452, 39.877091157391604)","(20.558002936857562, 32.45165592353857)","(22.257840142740495, 19.5540079019621)","(19.822143778426447, 48.476799203121104)"
bert-base-cased_batch2-train,vit-base-patch16-224_batch16-inf,"(3.6056219697897887, 81.07170125633372)","(6.797680412371134, 77.93290963986055)","(9.65432726077145, 73.5782792887853)","(12.08577543398285, 68.61204529099908)","(14.469597228790919, 63.164156504339836)","(16.63365419142602, 57.39134707515416)","(18.378134531082978, 48.36839489812821)","(20.297709751758408, 36.80391986954775)","(22.227381919824253, 21.795822778314275)","(17.644395171993814, 78.25009211804509)"
bert-base-cased_batch2-train,mobilenet_v2_1.0_224_batch16-inf,"(3.7225042301184432, 94.88028269125323)","(7.021883540465599, 94.59787802705111)","(None, None)","(12.71483008009954, 94.60554025595334)","(15.022686544400807, 93.11038922215357)","(17.245240761478165, 92.05185798163691)","(18.97547299429993, 91.6869456001256)","(20.816738356964578, 87.25045287317684)","(22.394625289930417, 78.94025412273588)","(22.459990855052585, 90.39897836771023)"
bert-base-cased_batch2-train,wav2vec2-base-960h_batch2-inf,"(None, None)","(6.975306825205287, 17.512241566920565)","(10.113157246555296, 17.36579444294578)","(12.461576804851708, 16.54698218388035)","(14.784435837067416, 15.150400823711113)","(17.003712552014985, 13.22258880316315)","(18.592534039923848, 13.149999361650517)","(20.40465409525993, 11.073244675704442)","(21.844374415624895, 7.801080033022048)","(20.42883673813946, 17.095151947685515)"
bert-base-cased_batch2-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(9.983785923117189, 121.96746547462219)","(12.336719883889694, 114.6817720003897)","(14.609583163979586, 106.73989921888156)","(16.72175372481183, 97.0805155635147)","(18.36207370485074, 85.46210730472842)","(20.246491415544632, 64.73814050690592)","(21.828868630427007, 42.73216165618242)","(19.055718708888683, 128.9878212955136)"
bert-base-cased_batch2-train,wav2vec2-base-960h_batch8-inf,"(3.685466574026523, 69.47371971063859)","(6.932839840351337, 66.11039794608472)","(10.03714728529607, 58.795827208768)","(12.406154475808, 61.4806082401922)","(14.626718939203203, 57.322536661379644)","(16.84572219061325, 53.11057828653931)","(18.51741234095932, 46.64802255409246)","(20.285019463326776, 38.05899143672693)","(21.870368755993375, 24.36197639490054)","(19.559565893178913, 67.45583443849567)"
bert-base-cased_batch2-train,bert-base-cased_batch2-inf,"(None, None)","(6.605892456070815, 70.97715119105494)","(9.344778876453331, 60.73842953718149)","(11.547742157876595, 52.371984575374405)","(13.884115746786721, 42.96012946888333)","(16.184591831155338, 34.218081678092226)","(18.09605488850772, 26.89756816507001)","(20.114423366455885, 18.789009716234474)","(22.197055492638732, 9.283545551369482)","(13.38529312097594, 52.98974684692859)"
bert-base-cased_batch16-train,whisper-large-v2_batch16-inf,"(3.8527250002866613, 23.511888626694553)","(7.590350454195937, 22.649434039020797)","(None, None)","(14.440278061306715, 19.03033074437693)","(None, None)","(21.053632430743736, 14.979094710052717)","(23.849792174286943, 11.958372094035761)","(26.93688550954353, 8.387724605756585)","(30.516629505606616, 4.738709621765859)","(25.21921658096612, 13.396152182889992)"
bert-base-cased_batch16-train,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(11.521307968141587, 9.11619385630489)","(None, None)","(17.924956640183982, 7.645004583291583)","(21.073862954424655, 6.870445411643071)","(23.842348765185132, 5.744506118875025)","(27.098622008716358, 4.212851241359565)","(30.478254114228363, 2.260696744541817)","(26.91667891256429, 5.132785919223404)"
bert-base-cased_batch16-train,whisper-large-v2_batch2-inf,"(4.001136969045552, 1.6064282082554815)","(7.818859238846777, 1.538686768190116)","(11.692894638790545, 1.5480783538065443)","(14.891166268454343, 1.41622999575131)","(None, None)","(21.373735705365643, 1.2020871968376938)","(24.100334434627438, 1.0868498553856576)","(27.202425152256588, 0.8610046001051596)","(30.555624321428194, 0.5373174815981804)","(29.19471523141812, 0.7451058122593778)"
bert-base-cased_batch16-train,bert-base-cased_batch16-inf,"(None, None)","(7.0091752050427125, 85.26792232442692)","(10.422254578894934, 71.0786551042142)","(13.412816691505217, 60.12250990888969)","(None, None)","(19.90921677561822, 40.050405904691694)","(None, None)","(None, None)","(30.257639304973036, 9.981007885252591)","(None, None)"
bert-base-cased_batch16-train,resnet-50_batch8-inf,"(4.084932556061444, 87.21299234646257)","(None, None)","(None, None)","(15.364670859941421, 82.53250423968345)","(None, None)","(21.772192427759546, 78.97494844315223)","(None, None)","(None, None)","(30.672579453067257, 52.73613870326892)","(None, None)"
bert-base-cased_batch16-train,resnet-50_batch2-inf,"(None, None)","(8.050314465408805, 61.396131202691336)","(12.069399044505909, 61.96286472148541)","(15.391192817443352, 65.14221974344674)","(18.6046511627907, 65.48553487328998)","(None, None)","(24.40419447092469, 63.10784525610547)","(27.371695178849144, 60.076123855570415)","(30.659731727347385, 46.3344969850841)","(31.760435571687836, 29.490481240216127)"
bert-base-cased_batch16-train,resnet-50_batch16-inf,"(None, None)","(7.984695999334608, 87.91705086468076)","(12.004092304194613, 87.71896885150485)","(None, None)","(18.700475435816166, 84.01064518449255)","(None, None)","(24.426633357621178, 77.67119416136057)","(27.494442780344, 71.4919663351186)","(30.698020217524252, 56.26949620012285)","(31.161115859382665, 64.9990261276051)"
bert-base-cased_batch16-train,bert-base-cased_batch8-inf,"(3.5379444542720684, 88.90242045973513)","(None, None)","(10.67174845164364, 69.48038428363225)","(None, None)","(16.97352601428605, 48.24552345153762)","(20.500838499368772, 40.68198046011041)","(23.421774931381517, 29.967543713358396)","(26.720016276152048, 19.820293740825903)","(30.41774144919768, 9.92231203462615)","(20.896542024151582, 43.47826086956522)"
bert-base-cased_batch16-train,mobilenet_v2_1.0_224_batch2-inf,"(None, None)","(None, None)","(12.07286838417592, 65.54433221099887)","(None, None)","(18.383761011106856, 65.09865120945268)","(21.85792349726776, 64.97552291944815)","(24.63054187192118, 66.33348477964562)","(27.36992159657876, 62.16734085586545)","(30.360531309297915, 65.99615775793875)","(None, None)"
bert-base-cased_batch16-train,vit-base-patch16-224_batch8-inf,"(4.053271569195136, 78.43137254901961)","(7.876599934361667, 75.92303692147686)","(11.725047633006008, 72.38024415938526)","(14.75851381765856, 66.65335121408395)","(17.909333996642, 62.87006136290236)","(None, None)","(None, None)","(27.194857210171143, 38.582872243785616)","(30.44704902202109, 22.36755172975095)","(28.973061773106576, 43.274485467108796)"
bert-base-cased_batch16-train,mobilenet_v2_1.0_224_batch8-inf,"(4.113991857724448, 89.50191570881226)","(8.053353466717, 89.426537018605)","(None, None)","(15.450294775360847, 88.16092387817488)","(None, None)","(None, None)","(None, None)","(None, None)","(31.093208960497492, 78.01489496710415)","(32.17251930642576, 64.16348504408494)"
bert-base-cased_batch16-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(15.077511148863879, 112.36261488531922)","(None, None)","(21.6163727135514, 92.95819137654837)","(24.212838662435928, 86.14200886509994)","(27.199484369964548, 69.870180526231)","(30.437230820739927, 43.986078192727355)","(None, None)"
bert-base-cased_batch16-train,wav2vec2-base-960h_batch8-inf,"(4.0790312300828555, 59.68333067752169)","(7.959560298483511, 58.266157544901716)","(11.909453128420685, 60.05393192915968)","(None, None)","(18.385254654347925, 50.3279870026752)","(None, None)","(None, None)","(None, None)","(30.531734378481524, 24.912925696594428)","(28.17440569612985, 58.18140736870348)"
bert-base-cased_batch16-train,bert-base-cased_batch2-inf,"(None, None)","(7.262823422605538, 71.82388390111917)","(None, None)","(15.444015444015443, 53.81496498341319)","(None, None)","(None, None)","(None, None)","(None, None)","(30.460131563291462, 9.69986878602156)","(27.50178174653083, 20.99737532808399)"
bert-base-cased_batch8-train,whisper-large-v2_batch16-inf,"(3.78823548403587, 23.382055407525957)","(None, None)","(10.978688567257482, 21.26819346829)","(14.073366280872499, 18.889724356740697)","(16.755444545323478, 17.374802319451767)","(None, None)","(22.30725326278996, 12.010453759024239)","(24.977225356882233, 8.306979173072483)","(28.16730067495372, 4.64622964666664)","(21.757994120161115, 16.508162925951673)"
bert-base-cased_batch8-train,whisper-large-v2_batch8-inf,"(None, None)","(7.443241965033559, 9.82327639647888)","(None, None)","(14.22156267148963, 8.610636225698988)","(16.740727626803576, 7.85258487271951)","(20.19447423276662, 6.657477623926845)","(22.364395715742504, 5.719251388861896)","(25.124510807795772, 4.158151035753034)","(27.954832238651438, 2.2108721246588443)","(23.38450090650012, 6.739712940576016)"
bert-base-cased_batch8-train,bert-base-cased_batch16-inf,"(3.5263003232441963, 92.99177962222089)","(None, None)","(10.186483567848105, 71.04514834020165)","(None, None)","(15.816923653800265, 50.2068669066681)","(None, None)","(21.667926429831194, 30.062028672174606)","(24.885528999995945, 19.51961361860714)","(27.998054345127688, 9.735523826194227)","(10.747516295424013, 72.82022506936002)"
bert-base-cased_batch8-train,resnet-50_batch8-inf,"(None, None)","(None, None)","(11.57299068204059, 84.91457651762995)","(14.901625984710313, 82.60546695427702)","(17.533316836933082, 80.82765302238677)","(20.86622280183952, 78.44981025623804)","(22.91253580083719, 74.09051983887849)","(25.714044040939466, 67.6689551287622)","(28.552035208337895, 52.49910104279036)","(None, None)"
bert-base-cased_batch8-train,resnet-50_batch16-inf,"(4.013601650036234, 88.41619197214284)","(7.805209128701111, 87.00834326579262)","(11.560922498267841, 86.63081772668274)","(None, None)","(None, None)","(20.720736276829037, 80.91724687380928)","(None, None)","(None, None)","(28.283575191792217, 55.99635640146703)","(28.91113892365457, 75.2262261295205)"
bert-base-cased_batch8-train,bert-base-cased_batch8-inf,"(None, None)","(6.94712466229255, 78.89226612630868)","(10.35762580199672, 69.37926937926937)","(13.443118803562426, 60.75106626443358)","(None, None)","(19.719825715624836, 40.6176102378634)","(21.678030828176396, 29.697431985761508)","(24.939146773711407, 19.49656139413768)","(27.74066194903178, 9.718148725949037)","(15.568766495161418, 58.756948461906084)"
bert-base-cased_batch8-train,mobilenet_v2_1.0_224_batch2-inf,"(4.067934506254449, 62.64078086452858)","(7.8431372549019605, 62.71477663230241)","(11.63918525703201, 65.52227084034556)","(None, None)","(17.59379042690815, 60.90947017104715)","(21.003178112477546, 66.51480637813212)","(22.96750619861673, 66.43913538111491)","(25.913928736695972, 65.20768200089326)","(28.909657320872274, 66.27326373127553)","(29.63498373689917, 51.300070274068865)"
bert-base-cased_batch8-train,vit-base-patch16-224_batch8-inf,"(3.981089823339139, 78.36559428360562)","(7.729793312048396, 76.2277696198401)","(11.291655191407326, 72.72953703415423)","(None, None)","(17.090781254225373, 62.48161125524915)","(19.809451938496366, 55.60713180508939)","(22.72095332671301, 47.483535246768035)","(25.366575995106956, 38.440019746585484)","(28.33538597074767, 21.820559525477556)","(26.55616063873641, 52.95251048396237)"
bert-base-cased_batch8-train,mobilenet_v2_1.0_224_batch8-inf,"(4.048992813037757, 87.82615234228138)","(None, None)","(None, None)","(14.902096690348294, 90.03661591828869)","(None, None)","(20.948053448342254, 87.3336324211156)","(None, None)","(None, None)","(28.830258546584673, 77.93160967472893)","(29.9226575377203, 74.95347494064045)"
bert-base-cased_batch8-train,vit-base-patch16-224_batch2-inf,"(None, None)","(7.75945683802134, 65.68439995501069)","(None, None)","(14.912389710451098, 59.71980775130381)","(None, None)","(20.864381520119224, 48.723510762556316)","(23.07533823226427, 40.91068301225919)","(25.714769074606664, 32.91438877303726)","(28.268551236749115, 19.89846332072643)","(28.083861530960505, 29.474109215706065)"
bert-base-cased_batch8-train,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(11.060559780074916, 73.0879339204981)","(None, None)","(17.022193492781728, 63.99298706991015)","(20.268037451808336, 58.45918992980393)","(None, None)","(None, None)","(28.14327485380117, 22.137983320697497)","(None, None)"
bert-base-cased_batch8-train,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(7.78697072933324, 94.45826004326642)","(11.660957656147511, 94.6419528005672)","(14.922589069203505, 94.16127536932906)","(17.531890260290684, 94.36668080551011)","(None, None)","(23.202398100206327, 91.37850101705523)","(25.868316886881864, 88.39779005524862)","(28.634029671009717, 79.68752665063364)","(29.946223331341603, 83.77864648710684)"
bert-base-cased_batch8-train,wav2vec2-base-960h_batch2-inf,"(4.026089057089942, 17.553128035583427)","(None, None)","(None, None)","(14.827955992744892, 15.045721464255456)","(17.28820764743393, 13.422818791946309)","(20.662725080484254, 14.102827411515028)","(22.642300569551697, 13.341277654007566)","(25.18177338415278, 11.410340205386124)","(28.240264613503076, 7.739123901119543)","(27.75729293857369, 14.114616164661385)"
bert-base-cased_batch8-train,wav2vec2-base-960h_batch16-inf,"(3.9800287841367425, 126.58616769594741)","(7.731783346718757, 116.0040545106431)","(None, None)","(14.59124525284829, 112.8859906293668)","(17.029438940806326, 106.4695773519569)","(20.49472932678174, 96.23470055124731)","(22.629239458326676, 85.02471288681602)","(25.354441620479534, 68.55868673505896)","(28.11389478976189, 43.28458564464616)","(24.76588499342156, 122.1482678367601)"
bert-base-cased_batch8-train,bert-base-cased_batch2-inf,"(3.7163208423660574, 80.45185287229646)","(None, None)","(None, None)","(None, None)","(16.64617421734607, 44.34320425208808)","(19.97641673024901, 35.86562672726156)","(22.097227802330256, 27.781742067456353)","(None, None)","(27.644461508926856, 9.505208333333334)","(23.203202041881777, 31.521563124089166)"
mobilenet_batch8-train,whisper-large-v2_batch16-inf,"(202.44105951304095, 23.306199335886458)","(205.5719188798546, 23.09002869440459)","(208.29498281270546, 21.437621464678656)","(202.8925088367431, 20.425312514717877)","(205.2785064259441, 19.029715454946455)","(208.54871376318732, 17.046488919782202)","(202.53336084531594, 13.813729237495556)","(205.29054848070606, 10.038411543198672)","(198.51867730836008, 5.60792950342601)","(142.10117228675773, 24.5092936028959)"
mobilenet_batch8-train,whisper-large-v2_batch8-inf,"(210.61586662702678, 10.464448813097832)","(202.74328697856282, 9.786711451165022)","(213.4482434029557, 9.491775330599456)","(210.24711551213474, 9.11926089718476)","(210.054411150032, 8.339473236768171)","(207.33609450345713, 7.622952487913365)","(206.42072776245678, 6.3337453342434245)","(207.2974923227039, 4.884497056853411)","(202.655179701074, 2.738773521378055)","(156.9436288201059, 10.938943701611104)"
mobilenet_batch8-train,whisper-large-v2_batch2-inf,"(215.24745852784739, 1.684942016728366)","(209.62951818977095, 1.5781667524699077)","(213.26552863859933, 1.5649285830407322)","(209.24285859184403, 1.4614862889883395)","(215.2811606480991, 1.4485640230138852)","(207.00542744225993, 1.2927469366290432)","(214.20807306504415, 1.1396843627560003)","(213.40303052451657, 0.948426762577474)","(209.19684902671383, 0.6118162507900152)","(189.18513725706802, 1.7374699738198698)"
mobilenet_batch8-train,bert-base-cased_batch16-inf,"(205.39348065878056, 95.36640130638905)","(197.23992644564655, 89.60147290092439)","(191.06462387680534, 78.15322850451656)","(203.80212591986916, 68.20338389220595)","(202.30746705710104, 57.793886614134266)","(202.67428027599334, 47.30564387112452)","(212.6200979132873, 36.05856429492077)","(204.2926215653131, 24.010442898109794)","(198.16206184332623, 12.118602521769128)","(80.59376546264225, 100.11142538784607)"
mobilenet_batch8-train,resnet-50_batch8-inf,"(None, None)","(196.79722168628209, 84.81591750780626)","(192.71484537801118, 84.93310063990693)","(210.3068027425827, 83.36009706312672)","(202.4051904335315, 82.43929983060418)","(207.34499496290871, 79.85505760092983)","(195.17235441003416, 75.69914773647882)","(202.46679316888049, 70.31061882976162)","(208.2692838279926, 56.571331702709905)","(198.0471446888253, 86.00883652430043)"
mobilenet_batch8-train,resnet-50_batch2-inf,"(206.35851183765502, 63.922942206654994)","(194.20140675930693, 63.91594615300426)","(218.83742617345354, 61.80548206159382)","(213.2597378159694, 64.6733111849391)","(182.46784182944256, 64.9682945822672)","(204.14894540404478, 66.60583941605839)","(196.5156794425087, 65.48553487328998)","(205.19995336364696, 62.58707534026364)","(196.09641746929623, 50.18044337515037)","(201.14362596703668, 61.9497188925427)"
mobilenet_batch8-train,resnet-50_batch16-inf,"(180.1689083515796, None)","(200.50230221850148, 88.00482218203737)","(177.83983625025783, 87.43169398907104)","(206.30843522038424, 86.1166408611664)","(192.21179005694935, 84.06960214492649)","(202.9666661677319, 81.81420190876456)","(206.26314042270664, 79.3181895351601)","(194.21681105127604, 73.7641504965502)","(200.38443629938274, 59.37448371395529)","(201.1681180708565, 88.36602296154791)"
mobilenet_batch8-train,bert-base-cased_batch8-inf,"(202.09108132762614, 91.86723297152744)","(202.65503751683448, 83.54194978899936)","(204.6449696566205, 75.51561388763173)","(223.76720843501082, 67.06669346271998)","(193.9245703304143, 55.36069769646412)","(200.63777902832487, 46.9774363512046)","(202.3139794077062, 35.59510567296997)","(207.52384642349773, 23.812679028328525)","(198.04213600936998, 12.073224936171092)","(134.33283358320838, 98.023582728379)"
mobilenet_batch8-train,mobilenet_v2_1.0_224_batch2-inf,"(186.58192937226454, 65.11316757721039)","(200.56113675445744, 65.20768200089326)","(188.54988001371274, 64.78810738850677)","(207.63058785000817, 61.81202370872142)","(198.60627177700349, 66.04840533815879)","(204.8666925336733, None)","(202.76816608996538, 64.70197208065588)","(201.85832409854234, 63.75545851528384)","(178.7871466537811, 65.74355510525724)","(204.84040687478077, 66.22816965298254)"
mobilenet_batch8-train,vit-base-patch16-224_batch8-inf,"(188.89070235569338, 78.14015721692591)","(202.16103171836878, 76.6027217576652)","(200.0560067208065, 73.78395451674037)","(214.67018469656992, 69.24559063287387)","(204.85392804884202, 65.44517285818344)","(195.71471312512946, 59.52198950211486)","(215.33362971345431, 52.33326612451554)","(204.2910447761194, 42.4588316550947)","(212.67043565014964, 25.91236827509706)","(188.28038446567058, 80.72151767510971)"
mobilenet_batch8-train,mobilenet_v2_1.0_224_batch8-inf,"(197.06136560069143, 88.58887329819106)","(183.31634881351, 88.95658796648895)","(208.69089541522789, 89.60834707890598)","(189.87470714067433, 88.67294260552687)","(203.63343295611, 87.28468407876545)","(214.55138662316477, 87.04400640906212)","(193.559473485239, 89.61866032379345)","(204.29201900077484, 88.22418611677618)","(209.0682826533925, 81.19851228753173)","(198.78044803860826, 86.4736803139113)"
mobilenet_batch8-train,vit-base-patch16-224_batch2-inf,"(197.44058500914076, 66.91109074243813)","(168.3435865003162, 65.8621856321191)","(209.58268933539412, 62.8632938643703)","(200.69354139575208, 61.701003697834125)","(211.55266656817847, 58.27180203552185)","(188.2288001103981, 52.49910104279036)","(214.72083543260203, 44.740672642304446)","(200.72963113092823, 36.63049614250768)","(209.19154186229824, 23.198538174306826)","(189.01280462618752, 67.8990815021509)"
mobilenet_batch8-train,vit-base-patch16-224_batch16-inf,"(210.8754584595758, 81.15196887321743)","(206.4867541470661, 78.85365153842258)","(198.535123737654, 75.90083503915261)","(205.51865367954002, 71.44058595960058)","(198.99102437314573, 67.3829956010673)","(205.35397634858325, 61.51820396339457)","(207.73604895029297, 53.80442919166676)","(203.75131229798876, 42.803481447549245)","(199.12663755458513, 26.243062888983758)","(179.9339631893818, 83.55539658410086)"
mobilenet_batch8-train,mobilenet_v2_1.0_224_batch16-inf,"(197.2244412655359, 93.95109395109395)","(204.6927374301676, 93.7286843477912)","(198.5066747115167, 94.75712402393266)","(210.30437000510116, 93.9416484024692)","(205.59008522833005, 93.72680402030213)","(209.09643100369968, 93.93787071478837)","(191.552111972007, 91.85820176559643)","(207.75831131121333, 88.80947402436938)","(197.85375894897757, 82.24628113722383)","(203.49450218406386, 94.81289065670914)"
mobilenet_batch8-train,wav2vec2-base-960h_batch2-inf,"(187.742753178789, 18.002586779459573)","(199.0179716034153, 15.9482224699616)","(197.48080940431896, 14.988576667297256)","(190.3329530131729, 15.943285245495636)","(201.44393277350514, 14.188304979681796)","(195.8186066015695, 14.529142921627265)","(194.7170867041242, 13.990573341845398)","(195.04569504569506, 11.850113323899263)","(194.20373366429527, 8.789820875397888)","(196.14562165464665, 16.424288812348514)"
mobilenet_batch8-train,wav2vec2-base-960h_batch16-inf,"(186.38028308423242, 129.9807552765246)","(190.78320756099347, 128.07361124063542)","(190.1655073159031, 116.76349723678618)","(196.57193409266836, 114.52556672087174)","(192.92072959599685, 107.49602108174395)","(195.65354595754528, 100.40209577190204)","(208.7997424096066, 89.39323258513511)","(203.75822860562536, 74.03680276020701)","(213.88877105162686, 48.87075346365534)","(176.09369947665297, 117.24864111101624)"
mobilenet_batch8-train,wav2vec2-base-960h_batch8-inf,"(202.85124561992993, 63.337842823760916)","(191.22682343820662, 63.3787650370735)","(198.4650913247335, 60.801038930373956)","(210.21539043208054, 61.69142309535218)","(190.9345609690882, 56.62841041852794)","(190.11145057876845, 51.4716905701864)","(198.588865427203, 49.12891570575118)","(208.28720013420568, 39.176159595306466)","(193.6128846283587, 27.79651868843611)","(177.4295330248212, 65.52475467977162)"
mobilenet_batch8-train,bert-base-cased_batch2-inf,"(195.1352085881234, 81.45048814504881)","(204.12552546681007, 75.24803504703002)","(192.61404779145548, 66.71236006397076)","(204.17633410672855, 59.732024138283734)","(197.10631159572236, 51.03110800419434)","(209.59745280873324, 41.90585533869116)","(206.42338669583373, 33.078448031719056)","(209.13593835993396, 22.611995198822935)","(207.27223205774206, 11.75523349436393)","(197.22650231124808, 81.11111111111111)"
vit_h_14_batch8-train,whisper-large-v2_batch16-inf,"(1.1561250541933619, None)","(2.335766423357664, None)","(3.135615364515286, None)","(4.291516591309679, None)","(5.409060175794456, None)","(6.295632405019018, None)","(7.226738934056007, None)","(7.971719376497663, None)","(8.805185275773512, None)","(8.025038118931064, None)"
vit_h_14_batch8-train,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(4.2887393786688826, 8.159207527066982)","(5.292184377176928, 7.513901629896575)","(None, None)","(None, None)","(7.874888310962248, 4.307028401297963)","(8.65777255915993, 2.2830898406935276)","(7.413426386133374, 5.924860686679849)"
vit_h_14_batch8-train,whisper-large-v2_batch2-inf,"(1.1305666620708672, 1.6668851419037123)","(2.275816661852063, 1.505680655365778)","(3.2292898950628106, 1.534761605330838)","(None, None)","(5.361481109156404, 1.322659598784694)","(6.224673597247438, 1.2617461832177959)","(7.17584474727967, 1.0485146720795813)","(7.924200366173654, 0.8940723868781423)","(8.670927114055692, 0.5325895694142601)","(8.267764612942278, 0.8019464720194647)"
vit_h_14_batch8-train,bert-base-cased_batch16-inf,"(None, None)","(2.032520325203252, 85.22903478847803)","(2.8919414937990098, 71.49634254583295)","(3.9936529444276063, 60.5597106822041)","(4.991562557608588, 50.95152407437701)","(5.901727917874547, 40.91569894733154)","(None, None)","(7.765745552782802, 20.3434702337409)","(8.631870347563568, 10.11378002528445)","(4.142443570974651, 67.84780714493175)"
