workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
mobilenet_batch16-train,resnet-50_batch8-inf,"(392.0842105263158, 86.40331409971888)","(360.4860486048605, 85.90446070679954)","(353.6196398079835, 83.77864648710684)","(379.0820829655781, 82.85450805135845)","(387.92803870726294, 81.40507387789239)","(374.0696130207851, 80.3494651394765)","(374.7159918438684, 75.83430723282692)","(391.65276372288923, 70.2091849002164)","(396.8691434240988, 56.25797750644221)","(382.6109558775749, 85.696467221835)"
mobilenet_batch16-train,resnet-50_batch2-inf,"(363.895486935867, 66.08577571574064)","(363.69970388434075, 65.16402588707878)","(368.4339916413997, 61.96286472148541)","(339.8561632379997, 63.81118881118881)","(365.890973508334, 62.74172754619682)","(374.3406499914923, 65.4635130590741)","(387.05120659211303, 64.773735581189)","(380.0383877159309, 60.66271943492261)","(362.93601540766105, 50.30579722628995)","(380.73506641675493, 62.37983336893826)"
mobilenet_batch16-train,resnet-50_batch16-inf,"(373.45448870237743, 87.57099210886393)","(398.12027080844285, 87.43333021427902)","(385.0629283704228, 87.25371183117004)","(383.4369373959713, 85.10793332726114)","(370.7563875537566, 84.95163284602516)","(373.6043043628134, 81.74835086000245)","(369.9524283659697, 79.26436157578637)","(387.5782236977407, 73.77579863249483)","(394.3445311616333, 59.69691548899849)","(401.42011834319527, 88.20419876151638)"
mobilenet_batch16-train,bert-base-cased_batch8-inf,"(386.9179600886918, 91.97574612174186)","(370.65808456331155, 83.47925526212343)","(368.7300203429236, 75.51561388763173)","(385.34998425857907, 66.89384610979067)","(382.8737363813017, 55.30957736474488)","(388.25031928480206, 46.95099891466013)","(350.57751282565704, 35.60215807602036)","(367.1134010671452, 23.800790642702857)","(393.2664190310598, 12.056151940545005)","(272.85197655568027, 97.5365344467641)"
mobilenet_batch16-train,mobilenet_v2_1.0_224_batch2-inf,"(346.7140319715808, 64.78092068774265)","(355.09138381201046, 66.51480637813212)","(354.97521460524723, 65.83248788186225)","(340.1862590054472, 65.90678253018847)","(362.2184717453297, 62.57366334511947)","(374.89459101313093, 64.70914127423822)","(390.5489923558026, 63.36805555555556)","(388.59702006717765, 62.9853321829163)","(338.2274898284097, 65.72875633089477)","(365.12498911244666, 65.75836054498367)"
mobilenet_batch16-train,vit-base-patch16-224_batch8-inf,"(405.5019022534387, 78.44981025623804)","(360.6154155058605, 76.352345154437)","(386.06527319398606, 73.39910764783511)","(385.09250914488683, 69.5196714481281)","(384.9629415299695, 66.16813958758215)","(365.5356775652889, 59.6222562531904)","(395.40806910043926, 52.25015657153082)","(411.97619448311735, 42.34492259725193)","(397.6009564555812, 25.8959947675901)","(360.39833500184415, 81.00423052916291)"
mobilenet_batch16-train,mobilenet_v2_1.0_224_batch8-inf,"(386.0357925285231, 87.6251922427698)","(370.6812302385743, 87.83275680553467)","(409.58067394139044, 88.76054411429439)","(386.65071134157694, 87.14792016414849)","(403.6992360273422, 88.43460155214841)","(386.70531922065663, 88.10107486328494)","(389.2718214700061, 89.90839812177661)","(354.8414861569359, 87.5201378741898)","(363.1935554375995, 80.4130808950086)","(387.6651982378855, 88.06454045087838)"
mobilenet_batch16-train,vit-base-patch16-224_batch2-inf,"(374.4270205066345, 64.04210988046935)","(394.062671797691, 63.40245358810118)","(388.5644020903781, 62.81596213832419)","(392.68349154896964, 61.51253423214662)","(404.9759114115194, 57.74174411706545)","(385.2799129310931, 52.565256525652565)","(339.02009592617327, 44.98882982821046)","(384.7241867043847, 36.56169786514744)","(385.84081143491863, 23.21882951653944)","(372.3041997729852, 63.860032804811375)"
mobilenet_batch16-train,vit-base-patch16-224_batch16-inf,"(381.70362175941517, 81.16888757622614)","(376.9458270215682, 78.83236311482325)","(403.8844177827933, 75.51317278163893)","(388.74897272076566, 71.55876181286281)","(388.5200898427751, 67.1254723351676)","(404.14292634541306, 61.781780193332544)","(382.061835728026, 53.814345116739815)","(384.8609987653796, 42.29279067241192)","(388.374784654033, 26.243799958432337)","(366.917931839898, 83.6062346772606)"
mobilenet_batch16-train,mobilenet_v2_1.0_224_batch16-inf,"(413.08960947098024, 93.42131573685263)","(381.1475409836065, 94.61703592693102)","(354.3063336815117, 95.30414915752111)","(383.3098794527051, 94.15558242644096)","(362.5953544184452, 94.35905721729647)","(374.7189976045697, 92.98437655488108)","(374.20912116446624, 91.81668107853156)","(394.3397752082154, 88.89227139541079)","(408.50055144940654, 82.31438739913315)","(390.92134665460117, 93.03437014616273)"
mobilenet_batch16-train,wav2vec2-base-960h_batch2-inf,"(373.1897711978466, 17.94425087108014)","(378.4739271334577, 15.01457725947522)","(384.7968290251198, 15.885746013140444)","(379.79281238009975, 16.833366019480945)","(389.15966188693466, 15.287569573283859)","(371.0039705048213, 13.650339270568278)","(412.38159675236807, 13.37506005791531)","(378.777836035733, 12.335181614591441)","(389.5386423743755, 8.743930184386565)","(365.40075982868285, 17.61376267592387)"
mobilenet_batch16-train,wav2vec2-base-960h_batch16-inf,"(362.2873732924726, 121.08209777673285)","(380.68153959303754, 119.22503725782414)","(376.503986604123, 114.3126673418143)","(392.2674708728385, 104.40688274498872)","(368.2705248990579, 100.49760952288028)","(388.7266093094201, 94.58978568066765)","(368.7501173466514, 88.52314600947541)","(392.79417641573747, 72.44401853300863)","(397.79694019471486, 49.91549500542165)","(332.97812323700873, 123.28869604249272)"
mobilenet_batch16-train,wav2vec2-base-960h_batch8-inf,"(375.64240026620325, 60.61141024509371)","(375.26187259046225, 65.48205600940908)","(383.9970560839016, 60.10825321331134)","(392.06090266449155, 58.68527882629442)","(408.189478579575, 53.41838785379958)","(381.20728804449175, 56.37888802222314)","(379.2312279531419, 48.24920950931023)","(379.0167052669584, 41.1522633744856)","(386.67960679475806, 27.83896644458559)","(334.19870063123494, 64.99550395178974)"
mobilenet_batch16-train,bert-base-cased_batch2-inf,"(394.709792366203, 81.41642269622194)","(348.6953913825852, 75.23834063385726)","(419.39903187505706, 66.60583941605839)","(370.6357803516374, 59.713701431492844)","(404.5821675552974, 50.725267089377226)","(387.406873347753, 41.94197069807527)","(365.85609926948865, 33.085944139142256)","(376.347057198121, 22.591876208897485)","(373.84016761448663, 11.75239475167029)","(369.1095794063863, 81.39372822299651)"
vit_h_14_batch2-train,whisper-large-v2_batch8-inf,"(0.9834240027767266, 10.402122840991433)","(1.8908755650217899, 9.293177183896638)","(2.654727799485217, 8.84463708006758)","(3.402202859679134, 8.331159547771719)","(4.013237237277988, 7.411324936230226)","(4.642414522125829, 6.34303828454685)","(5.155357219903968, 5.344749302717779)","(5.75040831167322, 3.916130179010873)","(6.284240747186226, 2.0578875784007713)","(4.848436784675335, 7.907065116216584)"
vit_h_14_batch2-train,bert-base-cased_batch16-inf,"(0.8989437411042025, 92.64510499910766)","(1.7514064324381702, 84.79898357382703)","(None, None)","(3.183673469387755, 57.761732851985556)","(3.8073394495412844, 47.99572640792258)","(4.472045349334871, 38.014646053702194)","(5.047689640597147, 28.046247493726813)","(5.66946470345397, 18.078396470997948)","(6.273325848833328, 9.042592313022338)","(1.9036539580138543, 83.37646114035871)"
vit_h_14_batch2-train,resnet-50_batch8-inf,"(None, None)","(1.974510859809729, 85.54269811044382)","(2.8039254956939716, 82.7371254515832)","(3.5893424140628594, 81.6355058535733)","(4.242965609647164, 79.80049875311721)","(4.879040455377109, 78.64260705628871)","(5.39568345323741, 71.54013413775151)","(5.963266279716944, 66.84981684981685)","(6.437167646235657, 52.523889825744796)","(6.45099171962257, 77.13644168537841)"
vit_h_14_batch2-train,resnet-50_batch2-inf,"(None, 60.91582351100449)","(2.004008016032064, 64.0772438007461)","(2.8146361077603537, 64.72348442868226)","(3.6166365280289328, 59.87901158617861)","(4.313443565780014, 64.20404573438874)","(4.958677685950414, 64.81687014428412)","(5.387931034482758, 62.57366334511947)","(6.008583690987124, 60.5181347150259)","(6.472491909385114, 47.95139173988012)","(6.618133686300464, 54.5692393945057)"
vit_h_14_batch2-train,bert-base-cased_batch8-inf,"(0.8977811978966269, 89.76674480267455)","(1.7844396859386153, 79.65356156442868)","(2.5257840454641127, 69.92337164750957)","(3.271160318309062, 59.01225211570039)","(3.8648380257119084, 47.820835636348754)","(4.512080068911768, 39.43880738126994)","(5.062394006125497, 27.97705306777489)","(5.675889987896999, 18.23874327563457)","(6.254558228867955, 8.973433106436595)","(2.9927900965854985, 78.56326091343243)"
vit_h_14_batch2-train,mobilenet_v2_1.0_224_batch2-inf,"(None, 64.98275286524981)","(2.004008016032064, 65.14221974344674)","(2.8469750889679717, 62.40649711476811)","(3.6563071297989027, 64.83126110124334)","(4.271678769756514, 60.732113144758735)","(4.9504950495049505, 64.232292124945)","(5.396654074473826, 60.51186405553829)","(6.0253927264902085, 63.43688898544428)","(6.478482184173993, 61.18386589837611)","(6.776379477250726, 63.88797724537797)"
vit_h_14_batch2-train,vit-base-patch16-224_batch8-inf,"(1.0175527855507505, 78.18723432740904)","(1.9475551227655281, 76.05899781851333)","(None, None)","(3.5037685883071905, 66.1662654015012)","(4.117682162678284, 60.73369211969945)","(4.699786099478806, 55.048898315070105)","(5.25436845749664, 44.25583510154593)","(5.828037776919566, 35.83151823787465)","(6.3196526876426615, 20.571710375680293)","(5.642595593973228, 62.39482892171265)"
vit_h_14_batch2-train,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(1.98132748941791, 94.35524588508532)","(2.821792923811591, 93.79454337395354)","(3.6126600172779395, 94.51176339692108)","(4.274482863903519, 93.59161842184339)","(4.910779403899451, 91.80946392076717)","(5.436023936777672, 87.7964445446687)","(6.047533614207673, 86.48008292610692)","(6.511701329965666, 78.68234026070262)","(6.6711964914448085, 89.21989878735796)"
vit_h_14_batch2-train,wav2vec2-base-960h_batch2-inf,"(None, None)","(1.9746697535067412, 15.56973123318318)","(2.7968282777190976, 15.479876160990713)","(3.564048039773578, 14.750741117332836)","(4.204660587639311, 12.751943742881195)","(4.807862268886767, 11.983990319728209)","(5.309171484045062, 11.854614092028635)","(5.841330392799666, 10.254776435917604)","(6.304442661938334, 7.286412609030907)","(6.133730469243003, 12.900316871861026)"
vit_h_14_batch2-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(1.9566181078891454, 121.25849839597376)","(2.7658975081312267, 100.68426197458454)","(3.520583851570129, 104.11007366040405)","(4.147812971342383, 95.81172530871376)","(4.756470826623439, 86.85661280291771)","(5.2648584950487525, 78.5569919536285)","(5.847867721232146, 63.16693241751502)","(6.306146089180057, 40.219646125686396)","(5.4515776295145875, 129.52512693148057)"
vit_h_14_batch16-train,wav2vec2-base-960h_batch2-inf,"(1.2145364835373376, 17.293195211631772)","(2.441919620145837, 17.05778116357253)","(None, None)","(4.650036328408816, 14.003888458348628)","(5.635663181067694, 15.546700476966734)","(6.595094898169487, 13.535711939023589)","(7.605413264735487, 11.336121505613031)","(8.594552008976532, 10.333065810593899)","(9.509140829036362, 7.808650164891399)","(9.674708426425072, 9.19963201471941)"
